Earlham,Lindsay,Sheldan,4,23.38,Hanover Invitational 2022,3/26/2022,200 Meters,Run
Franklin,Roberts,Zachary,2,23.3,Hanover Invitational 2022,3/26/2022,200 Meters,Run
Franklin,Wiley,Tivon,1,24.47,Hanover Invitational 2022,3/26/2022,200 Meters,Run
Franklin,Davidson,Henry,4,24.73,Hanover Invitational 2022,3/26/2022,200 Meters,Run
Franklin,Heading,Michael,4,24.76,Hanover Invitational 2022,3/26/2022,200 Meters,Run
Franklin,Brown,Jason,3,25.71,Hanover Invitational 2022,3/26/2022,200 Meters,Run
Hanover,Reynolds,Nate,2,23.2,Hanover Invitational 2022,3/26/2022,200 Meters,Run
Hanover,Perkins,Erik,2,23.34,Hanover Invitational 2022,3/26/2022,200 Meters,Run
Hanover,Marzouk,Mouad,2,24.44,Hanover Invitational 2022,3/26/2022,200 Meters,Run
Hanover,Rodgers,Aaron,3,25.22,Hanover Invitational 2022,3/26/2022,200 Meters,Run
Mount St. Joseph,Stevie,Sean,4,25.62,Hanover Invitational 2022,3/26/2022,200 Meters,Run
Mount St. Joseph,Runyan,Logan,3,26.03,Hanover Invitational 2022,3/26/2022,200 Meters,Run
Rose-Hulman,Bird,Jacob,2,23.3,Hanover Invitational 2022,3/26/2022,200 Meters,Run
Rose-Hulman,Dorsey,Cameron,2,25.52,Hanover Invitational 2022,3/26/2022,200 Meters,Run
Rose-Hulman,Demakis,John,1,26.13,Hanover Invitational 2022,3/26/2022,200 Meters,Run
Rose-Hulman,Maynard,Trevor,3,10:42.4,Hanover Invitational 2022,3/26/2022,3000 Steeplechase,Run
Rose-Hulman,Lindfelt,Carter,1,10:51.2,Hanover Invitational 2022,3/26/2022,3000 Steeplechase,Run
Mount St. Joseph,Schmidt,Alex,1,11:55.2,Hanover Invitational 2022,3/26/2022,3000 Steeplechase,Run
Earlham,Sturm,Tristan,2,01:08.5,Hanover Invitational 2022,3/26/2022,400 Hurdles,Run
Hanover,Johnson,Justin,4,59.06,Hanover Invitational 2022,3/26/2022,400 Hurdles,Run
Hanover,Hommell,Luke,2,01:06.0,Hanover Invitational 2022,3/26/2022,400 Hurdles,Run
Defiance,Cannon,Tawon,1,51.2,Yellow Jacket Collegiate Outdoor,3/26/2022,400 Meters,Run
Defiance,Maratea,Gavin,2,01:00.4,Yellow Jacket Collegiate Outdoor,3/26/2022,400 Meters,Run
Defiance,Benton,Jeremiah,1,01:03.3,Yellow Jacket Collegiate Outdoor,3/26/2022,400 Meters,Run
Franklin,Paddock,Luke,1,53.44,Hanover Invitational 2022,3/26/2022,400 Meters,Run
Franklin,Heading,Michael,4,53.89,Hanover Invitational 2022,3/26/2022,400 Meters,Run
Franklin,Bequeret,Ethan,2,56.07,Hanover Invitational 2022,3/26/2022,400 Meters,Run
Franklin,Ruble,Peyton,1,56.32,Hanover Invitational 2022,3/26/2022,400 Meters,Run
Franklin,Erickson,Sam,2,58.35,Hanover Invitational 2022,3/26/2022,400 Meters,Run
Franklin,Davidson ,Elliot,2,59.82,Hanover Invitational 2022,3/26/2022,400 Meters,Run
Hanover,Rodgers,Aaron,3,55.57,Hanover Invitational 2022,3/26/2022,400 Meters,Run
Mount St. Joseph,Richardson,Ty,1,56.06,Hanover Invitational 2022,3/26/2022,400 Meters,Run
Mount St. Joseph,Stevie,Sean,4,56.18,Hanover Invitational 2022,3/26/2022,400 Meters,Run
Mount St. Joseph,Runyan,Logan,3,58.25,Hanover Invitational 2022,3/26/2022,400 Meters,Run
Rose-Hulman,Rogers,Jonathan,1,54.8,Hanover Invitational 2022,3/26/2022,400 Meters,Run
Defiance,Reese,John,1,17:18.3,Yellow Jacket Collegiate Outdoor,3/26/2022,5000 Meters,Run
Hanover,Via,Owen,1,17:14.7,Hanover Invitational 2022,3/26/2022,5000 Meters,Run
Mount St. Joseph,Schmidt,Alex,1,19:14.7,Hanover Invitational 2022,3/26/2022,5000 Meters,Run
Rose-Hulman,Brill,Evan,3,16:51.9,Hanover Invitational 2022,3/26/2022,5000 Meters,Run
Rose-Hulman,McClure,Caden,1,17:52.3,Hanover Invitational 2022,3/26/2022,5000 Meters,Run
Earlham,Trotto,Owen,1,02:20.7,Hanover Invitational 2022,3/26/2022,800 Meters,Run
Franklin,Wilburn,Jaycee,2,02:01.6,Hanover Invitational 2022,3/26/2022,800 Meters,Run
Franklin,Gough,Elliott,1,02:04.9,Hanover Invitational 2022,3/26/2022,800 Meters,Run
Franklin,McGaha,Drew,1,02:08.0,Hanover Invitational 2022,3/26/2022,800 Meters,Run
Franklin,Sells,Jack,1,02:10.0,Hanover Invitational 2022,3/26/2022,800 Meters,Run
Franklin,Asplund,John,1,02:10.4,Hanover Invitational 2022,3/26/2022,800 Meters,Run
Franklin,Cochrane,Eli,2,02:11.0,Hanover Invitational 2022,3/26/2022,800 Meters,Run
Franklin,McCullough,Wyatt,1,02:11.9,Hanover Invitational 2022,3/26/2022,800 Meters,Run
Franklin,McCracken,Noah,1,02:17.6,Hanover Invitational 2022,3/26/2022,800 Meters,Run
Franklin,Laster,TyJay,1,02:29.5,Hanover Invitational 2022,3/26/2022,800 Meters,Run
Franklin,Lee,Corbin,3,02:33.1,Hanover Invitational 2022,3/26/2022,800 Meters,Run
Franklin,Devenport,Brayden,1,02:40.5,Hanover Invitational 2022,3/26/2022,800 Meters,Run
Rose-Hulman,Thesken,Will,4,02:04.4,Hanover Invitational 2022,3/26/2022,800 Meters,Run
Rose-Hulman,Speitel,Tyler,2,02:07.5,Hanover Invitational 2022,3/26/2022,800 Meters,Run
Rose-Hulman,Marcenido,Alejandro,2,02:08.8,Hanover Invitational 2022,3/26/2022,800 Meters,Run
Rose-Hulman,Varhan,Elan,1,02:09.9,Hanover Invitational 2022,3/26/2022,800 Meters,Run
Rose-Hulman,Johanningsmeier,Isaac,1,02:11.2,Hanover Invitational 2022,3/26/2022,800 Meters,Run
Rose-Hulman,Foster,Ryan,1,02:14.3,Hanover Invitational 2022,3/26/2022,800 Meters,Run
Defiance,Scott,Rontonio,2,28.52,Yellow Jacket Collegiate Outdoor,3/26/2022,Discus,Throw
Earlham,Hubbard,Conner,3,35.51,Hanover Invitational 2022,3/26/2022,Discus,Throw
Franklin,Wiley,Zak,3,42.71,Hanover Invitational 2022,3/26/2022,Discus,Throw
Franklin,Williams,Dalen,1,39.7,Hanover Invitational 2022,3/26/2022,Discus,Throw
Hanover,Stroud,Nick,4,38.83,Hanover Invitational 2022,3/26/2022,Discus,Throw
Hanover,Kehoe,Jake,3,32.37,Hanover Invitational 2022,3/26/2022,Discus,Throw
Mount St. Joseph,Briedis,Matthew,2,37.55,Hanover Invitational 2022,3/26/2022,Discus,Throw
Mount St. Joseph,Brophy,Decklan,2,30.98,Hanover Invitational 2022,3/26/2022,Discus,Throw
Rose-Hulman,Walkowski,Andrew,3,36.63,Hanover Invitational 2022,3/26/2022,Discus,Throw
Rose-Hulman,Fultz,Briggs,2,31.74,Hanover Invitational 2022,3/26/2022,Discus,Throw
Rose-Hulman,Almaraz,Jorge,1,24.5,Hanover Invitational 2022,3/26/2022,Discus,Throw
Transylvania,Stegman,Luke,1,44.72,Hanover Invitational 2022,3/26/2022,Discus,Throw
Transylvania,Bender,Jake,1,31.32,Hanover Invitational 2022,3/26/2022,Discus,Throw
Earlham,Mahaney,John,4,30.97,Hanover Invitational 2022,3/26/2022,Hammer,Throw
Franklin,Wiley,Zak,3,50.7,Hanover Invitational 2022,3/26/2022,Hammer,Throw
Franklin,Sigler,Noah,2,42.33,Hanover Invitational 2022,3/26/2022,Hammer,Throw
Franklin,Hosea,Evan,4,40.35,Hanover Invitational 2022,3/26/2022,Hammer,Throw
Hanover,Kehoe,Jake,3,39.29,Hanover Invitational 2022,3/26/2022,Hammer,Throw
Hanover,Stroud,Nick,4,38.42,Hanover Invitational 2022,3/26/2022,Hammer,Throw
Mount St. Joseph,Brophy,Decklan,2,35,Hanover Invitational 2022,3/26/2022,Hammer,Throw
Mount St. Joseph,Briedis,Matthew,2,33.69,Hanover Invitational 2022,3/26/2022,Hammer,Throw
Mount St. Joseph,Hayes,Jonathan,3,29.97,Hanover Invitational 2022,3/26/2022,Hammer,Throw
Mount St. Joseph,Womack,Austin,2,28.36,Hanover Invitational 2022,3/26/2022,Hammer,Throw
Rose-Hulman,Dunson,Desmond,4,39.09,Hanover Invitational 2022,3/26/2022,Hammer,Throw
Rose-Hulman,Moore,Brody,3,35.85,Hanover Invitational 2022,3/26/2022,Hammer,Throw
Rose-Hulman,Gipson,Kenneth,2,35.07,Hanover Invitational 2022,3/26/2022,Hammer,Throw
Rose-Hulman,Cockroft,Tyrell,4,32.33,Hanover Invitational 2022,3/26/2022,Hammer,Throw
Transylvania,Bender,Jake,1,41.05,Hanover Invitational 2022,3/26/2022,Hammer,Throw
Earlham,Shumba,Blessed,3,1.65,Hanover Invitational 2022,3/26/2022,High Jump,Jump
Earlham,Ozanne,Josh,1,1.65,Hanover Invitational 2022,3/26/2022,High Jump,Jump
Earlham,Turner,David,1,1.65,Hanover Invitational 2022,3/26/2022,High Jump,Jump
Franklin,Konkler,Tristan,1,1.85,Hanover Invitational 2022,3/26/2022,High Jump,Jump
Hanover,Underwood,James,2,1.65,Hanover Invitational 2022,3/26/2022,High Jump,Jump
Earlham,Mahaney,John,4,42.27,Hanover Invitational 2022,3/26/2022,Javelin,Throw
Earlham,Wildes,Henry,1,31.58,Hanover Invitational 2022,3/26/2022,Javelin,Throw
Franklin,Wiley,Zak,3,37.05,Hanover Invitational 2022,3/26/2022,Javelin,Throw
Franklin,Miles,Chase,2,32.03,Hanover Invitational 2022,3/26/2022,Javelin,Throw
Franklin,Erickson,Sam,2,25.82,Hanover Invitational 2022,3/26/2022,Javelin,Throw
Hanover,Stroud,Nick,4,37.64,Hanover Invitational 2022,3/26/2022,Javelin,Throw
Hanover,Galanti,Alex,3,37.37,Hanover Invitational 2022,3/26/2022,Javelin,Throw
Mount St. Joseph,Brophy,Decklan,2,39.12,Hanover Invitational 2022,3/26/2022,Javelin,Throw
Mount St. Joseph,Obert,Matt,2,29.43,Hanover Invitational 2022,3/26/2022,Javelin,Throw
Mount St. Joseph,Womack,Austin,2,26.94,Hanover Invitational 2022,3/26/2022,Javelin,Throw
Rose-Hulman,Lilje,Isaiah,4,47.26,Hanover Invitational 2022,3/26/2022,Javelin,Throw
Rose-Hulman,Bird,Jacob,2,34.05,Hanover Invitational 2022,3/26/2022,Javelin,Throw
Earlham,Turner,David,1,5.15,Hanover Invitational 2022,3/26/2022,Long Jump,Jump
Franklin,Roberts,Zachary,2,5.28,Hanover Invitational 2022,3/26/2022,Long Jump,Jump
Franklin,Brown,Jason,3,4.71,Hanover Invitational 2022,3/26/2022,Long Jump,Jump
Hanover,Johnson,Justin,4,5.57,Hanover Invitational 2022,3/26/2022,Long Jump,Jump
Rose-Hulman,Featherby           ,Colin,4,5.64,Hanover Invitational 2022,3/26/2022,Long Jump,Jump
Rose-Hulman,Jordan,Parker,4,5.36,Hanover Invitational 2022,3/26/2022,Long Jump,Jump
Mount St. Joseph,Helms,Chayce,2,2.05,Hanover Invitational 2022,3/26/2022,Pole Vault,Jump
Defiance,Scott,Rontonio,2,11.59,Yellow Jacket Collegiate Outdoor,3/26/2022,Shot Put,Throw
Earlham,Hubbard,Conner,3,11.27,Hanover Invitational 2022,3/26/2022,Shot Put,Throw
Franklin,Sigler,Noah,2,12.22,Hanover Invitational 2022,3/26/2022,Shot Put,Throw
Franklin,Williams,Dalen,1,11.61,Hanover Invitational 2022,3/26/2022,Shot Put,Throw
Franklin,Wiley,Zak,3,11.36,Hanover Invitational 2022,3/26/2022,Shot Put,Throw
Hanover,Stroud,Nick,4,13.97,Hanover Invitational 2022,3/26/2022,Shot Put,Throw
Hanover,Kehoe,Jake,3,12,Hanover Invitational 2022,3/26/2022,Shot Put,Throw
Mount St. Joseph,Briedis,Matthew,2,12.13,Hanover Invitational 2022,3/26/2022,Shot Put,Throw
Mount St. Joseph,Brophy,Decklan,2,10.58,Hanover Invitational 2022,3/26/2022,Shot Put,Throw
Mount St. Joseph,Hayes,Jonathan,3,9.69,Hanover Invitational 2022,3/26/2022,Shot Put,Throw
Mount St. Joseph,Obert,Matt,2,9.11,Hanover Invitational 2022,3/26/2022,Shot Put,Throw
Mount St. Joseph,Womack,Austin,2,6.99,Hanover Invitational 2022,3/26/2022,Shot Put,Throw
Rose-Hulman,Walkowski,Andrew,3,12.31,Hanover Invitational 2022,3/26/2022,Shot Put,Throw
Rose-Hulman,Blackwell,Brayton,2,11.33,Hanover Invitational 2022,3/26/2022,Shot Put,Throw
Rose-Hulman,Swanner,Ethan,2,10.88,Hanover Invitational 2022,3/26/2022,Shot Put,Throw
Earlham,Shumba,Blessed,3,11.78,Hanover Invitational 2022,3/26/2022,Triple Jump,Jump
Rose-Hulman,Featherby           ,Colin,4,12.4,Hanover Invitational 2022,3/26/2022,Triple Jump,Jump
Rose-Hulman,Jordan,Parker,4,12.15,Hanover Invitational 2022,3/26/2022,Triple Jump,Jump
Manchester,Salazar,Enrique,3,29:46.5,Wash U Distance Carnival,4/1/2022,10000 Meters,Run
Manchester,Salazar,Enrique,3,29:46.5,Wash U Distance Carnival,4/1/2022,10000 Meters,Run
Manchester,Richardson,Thomas,3,09:40.4,Wash U Distance Carnival,4/1/2022,3000 Steeplechase,Run
Manchester,Richardson,Thomas,3,09:40.4,Wash U Distance Carnival,4/1/2022,3000 Steeplechase,Run
Franklin,Asplund,John,1,15:24.9,Wash U Distance Carnival,4/1/2022,5000 Meters,Run
Franklin,Asplund,John,1,15:24.9,Wash U Distance Carnival,4/1/2022,5000 Meters,Run
Franklin,Gough,Elliott,1,15:57.6,Wash U Distance Carnival,4/1/2022,5000 Meters,Run
Franklin,Gough,Elliott,1,15:57.6,Wash U Distance Carnival,4/1/2022,5000 Meters,Run
Franklin,Sells,Jack,1,16:10.0,Wash U Distance Carnival,4/1/2022,5000 Meters,Run
Franklin,Sells,Jack,1,16:10.0,Wash U Distance Carnival,4/1/2022,5000 Meters,Run
Franklin,Lee,Corbin,3,17:14.4,Wash U Distance Carnival,4/1/2022,5000 Meters,Run
Franklin,Lee,Corbin,3,17:14.4,Wash U Distance Carnival,4/1/2022,5000 Meters,Run
Hanover,Weston,Ethan,3,15:16.0,Wash U Distance Carnival,4/1/2022,5000 Meters,Run
Hanover,Weston,Ethan,3,15:16.0,Wash U Distance Carnival,4/1/2022,5000 Meters,Run
Anderson,Adams,Jair,4,11.39,George Glass Invite,4/2/2022,100 Meters,Run
Anderson,Staley,Trey,1,11.52,George Glass Invite,4/2/2022,100 Meters,Run
Bluffton,Cooper,Kodi,1,11.79,Oberlin College Spring Opener,4/2/2022,100 Meters,Run
Bluffton,Waters,Malik,2,12.26,Oberlin College Spring Opener,4/2/2022,100 Meters,Run
Franklin,Roberts,Zachary,2,11.31,Grizzly Invitational,4/2/2022,100 Meters,Run
Franklin,Wiley,Tivon,1,11.66,Grizzly Invitational,4/2/2022,100 Meters,Run
Franklin,Brown,Jason,3,12.4,Grizzly Invitational,4/2/2022,100 Meters,Run
Hanover,Reynolds,Nate,2,11.24,Grizzly Invitational,4/2/2022,100 Meters,Run
Hanover,Perkins,Erik,2,11.31,Grizzly Invitational,4/2/2022,100 Meters,Run
Hanover,Galanti,Alex,3,12.64,Grizzly Invitational,4/2/2022,100 Meters,Run
Manchester,Melvin,Gabriel,3,11.24,Grizzly Invitational,4/2/2022,100 Meters,Run
Manchester,Bronaugh,Tristen,2,11.28,Grizzly Invitational,4/2/2022,100 Meters,Run
Manchester,Moss Jr,Duriel,1,11.29,Grizzly Invitational,4/2/2022,100 Meters,Run
Manchester,Clesceri,Phillip,4,11.72,Grizzly Invitational,4/2/2022,100 Meters,Run
Manchester,Kelly,Nick,1,12.08,Grizzly Invitational,4/2/2022,100 Meters,Run
Manchester,Dewey,Dilyn,3,13.54,Grizzly Invitational,4/2/2022,100 Meters,Run
Mount St. Joseph,Gelter,Kaleb,1,12.71,Grizzly Invitational,4/2/2022,100 Meters,Run
Rose-Hulman,Hobbs,Jailen,2,10.95,2022 Big Blue Alumni Invite,4/2/2022,100 Meters,Run
Rose-Hulman,Brackett,Prescott,3,11.51,2022 Big Blue Alumni Invite,4/2/2022,100 Meters,Run
Rose-Hulman,Cox,Jack,1,11.67,2022 Big Blue Alumni Invite,4/2/2022,100 Meters,Run
Rose-Hulman,Jagger,Jacob,4,11.69,2022 Big Blue Alumni Invite,4/2/2022,100 Meters,Run
Transylvania,Stolz,Lennon,1,12.96,Grizzly Invitational,4/2/2022,100 Meters,Run
Bluffton,Gist,Desmond,2,15.16,Oberlin College Spring Opener,4/2/2022,110 Hurdles,Run
Franklin,Patton,Nick,2,16.49,Grizzly Invitational,4/2/2022,110 Hurdles,Run
Hanover,Hommell,Luke,2,18.89,Grizzly Invitational,4/2/2022,110 Hurdles,Run
Manchester,Willis,Quentin,1,17.08,Grizzly Invitational,4/2/2022,110 Hurdles,Run
Rose-Hulman,Youndt,Timothy,3,16.62,2022 Big Blue Alumni Invite,4/2/2022,110 Hurdles,Run
Anderson,Humbles,Ayden,1,04:46.9,George Glass Invite,4/2/2022,1500 Meters,Run
Bluffton,Shawk,Simon,1,04:15.8,Oberlin College Spring Opener,4/2/2022,1500 Meters,Run
Bluffton,Hernandez,Austin,4,04:40.4,Oberlin College Spring Opener,4/2/2022,1500 Meters,Run
Bluffton,Horn,Braeden,1,04:50.7,Oberlin College Spring Opener,4/2/2022,1500 Meters,Run
Defiance,Reese,John,1,04:31.1,George Glass Invite,4/2/2022,1500 Meters,Run
Rose-Hulman,Brill,Evan,3,04:25.7,2022 Big Blue Alumni Invite,4/2/2022,1500 Meters,Run
Rose-Hulman,Lindfelt,Carter,1,04:32.7,2022 Big Blue Alumni Invite,4/2/2022,1500 Meters,Run
Bluffton,Cooper,Kodi,1,23.84,Oberlin College Spring Opener,4/2/2022,200 Meters,Run
Bluffton,Waters,Malik,2,25.44,Oberlin College Spring Opener,4/2/2022,200 Meters,Run
Defiance,Janvier,Ja',1,23.1,George Glass Invite,4/2/2022,200 Meters,Run
Franklin,Wiley,Tivon,1,23.92,Grizzly Invitational,4/2/2022,200 Meters,Run
Franklin,Patton,Nick,2,24.4,Grizzly Invitational,4/2/2022,200 Meters,Run
Franklin,Brown,Jason,3,25.55,Grizzly Invitational,4/2/2022,200 Meters,Run
Franklin,Davidson ,Elliot,2,25.81,Grizzly Invitational,4/2/2022,200 Meters,Run
Franklin,Konkler,Tristan,1,25.98,Grizzly Invitational,4/2/2022,200 Meters,Run
Franklin,Miles,Chase,2,27.65,Grizzly Invitational,4/2/2022,200 Meters,Run
Hanover,Perkins,Erik,2,23.33,Grizzly Invitational,4/2/2022,200 Meters,Run
Hanover,Reynolds,Nate,2,23.41,Grizzly Invitational,4/2/2022,200 Meters,Run
Hanover,Marzouk,Mouad,2,24.52,Grizzly Invitational,4/2/2022,200 Meters,Run
Hanover,Galanti,Alex,3,25.91,Grizzly Invitational,4/2/2022,200 Meters,Run
Manchester,Moss Jr,Duriel,1,23.17,Grizzly Invitational,4/2/2022,200 Meters,Run
Manchester,Bronaugh,Tristen,2,23.33,Grizzly Invitational,4/2/2022,200 Meters,Run
Manchester,Clesceri,Phillip,4,23.93,Grizzly Invitational,4/2/2022,200 Meters,Run
Manchester,Freel,Zackary,3,24.84,Grizzly Invitational,4/2/2022,200 Meters,Run
Manchester,Kelly,Nick,1,25.01,Grizzly Invitational,4/2/2022,200 Meters,Run
Manchester,Cullum,Marcus,3,26.35,Grizzly Invitational,4/2/2022,200 Meters,Run
Manchester,Felton,Alex,2,27.01,Grizzly Invitational,4/2/2022,200 Meters,Run
Manchester,Dewey,Dilyn,3,28.32,Grizzly Invitational,4/2/2022,200 Meters,Run
Mount St. Joseph,Samples,Chase,4,23.42,Grizzly Invitational,4/2/2022,200 Meters,Run
Mount St. Joseph,Stevie,Sean,4,25.04,Grizzly Invitational,4/2/2022,200 Meters,Run
Mount St. Joseph,Gelter,Kaleb,1,25.44,Grizzly Invitational,4/2/2022,200 Meters,Run
Mount St. Joseph,Runyan,Logan,3,25.56,Grizzly Invitational,4/2/2022,200 Meters,Run
Rose-Hulman,Brackett,Prescott,3,23.58,2022 Big Blue Alumni Invite,4/2/2022,200 Meters,Run
Rose-Hulman,Jagger,Jacob,4,23.95,2022 Big Blue Alumni Invite,4/2/2022,200 Meters,Run
Rose-Hulman,Lemons,Ian,1,24.01,2022 Big Blue Alumni Invite,4/2/2022,200 Meters,Run
Rose-Hulman,Bird,Jacob,2,24.03,2022 Big Blue Alumni Invite,4/2/2022,200 Meters,Run
Rose-Hulman,Cox,Jack,1,24.08,2022 Big Blue Alumni Invite,4/2/2022,200 Meters,Run
Transylvania,Stolz,Lennon,1,26.72,Grizzly Invitational,4/2/2022,200 Meters,Run
Bluffton,Kropka,Cole,1,10:45.7,Oberlin College Spring Opener,4/2/2022,3000 Steeplechase,Run
Manchester,Leininger,Dylan,3,10:22.0,Grizzly Invitational,4/2/2022,3000 Steeplechase,Run
Mount St. Joseph,Schmidt,Alex,1,11:51.8,Grizzly Invitational,4/2/2022,3000 Steeplechase,Run
Transylvania,Meader,Drew,2,10:05.8,Grizzly Invitational,4/2/2022,3000 Steeplechase,Run
Transylvania,Adams,Alex,1,11:00.0,Grizzly Invitational,4/2/2022,3000 Steeplechase,Run
Bluffton,Manns,Kyle,1,01:01.0,Oberlin College Spring Opener,4/2/2022,400 Hurdles,Run
Bluffton,Nutt,Ja'Ce,1,01:04.4,Oberlin College Spring Opener,4/2/2022,400 Hurdles,Run
Hanover,Hommell,Luke,2,01:07.1,Grizzly Invitational,4/2/2022,400 Hurdles,Run
Mount St. Joseph,Richardson,Ty,1,01:03.3,Grizzly Invitational,4/2/2022,400 Hurdles,Run
Rose-Hulman,McLaughlin,Logan,3,01:04.9,2022 Big Blue Alumni Invite,4/2/2022,400 Hurdles,Run
Transylvania,Rottinghaus,Brett,1,01:04.1,Grizzly Invitational,4/2/2022,400 Hurdles,Run
Anderson,Carrao,Caleb,2,53.34,George Glass Invite,4/2/2022,400 Meters,Run
Bluffton,McConnell,Jayden,1,50.81,Oberlin College Spring Opener,4/2/2022,400 Meters,Run
Bluffton,McCoy,Blayden,2,52.19,Oberlin College Spring Opener,4/2/2022,400 Meters,Run
Bluffton,Mikesell,Payton,1,01:00.0,Oberlin College Spring Opener,4/2/2022,400 Meters,Run
Defiance,Cannon,Tawon,1,50.51,George Glass Invite,4/2/2022,400 Meters,Run
Defiance,Maratea,Gavin,2,58.29,George Glass Invite,4/2/2022,400 Meters,Run
Defiance,Benton,Jeremiah,1,01:00.5,George Glass Invite,4/2/2022,400 Meters,Run
Franklin,Paddock,Luke,1,52.63,Grizzly Invitational,4/2/2022,400 Meters,Run
Franklin,Heading,Michael,4,52.91,Grizzly Invitational,4/2/2022,400 Meters,Run
Franklin,Cochrane,Eli,2,53.35,Grizzly Invitational,4/2/2022,400 Meters,Run
Franklin,Wilburn,Jaycee,2,53.49,Grizzly Invitational,4/2/2022,400 Meters,Run
Franklin,Davidson,Henry,4,53.91,Grizzly Invitational,4/2/2022,400 Meters,Run
Franklin,Bequeret,Ethan,2,55.81,Grizzly Invitational,4/2/2022,400 Meters,Run
Franklin,Erickson,Sam,2,57.09,Grizzly Invitational,4/2/2022,400 Meters,Run
Franklin,Davidson ,Elliot,2,57.8,Grizzly Invitational,4/2/2022,400 Meters,Run
Hanover,Evans,Jamyes,3,52.55,Grizzly Invitational,4/2/2022,400 Meters,Run
Hanover,Johnson,Justin,4,55.57,Grizzly Invitational,4/2/2022,400 Meters,Run
Manchester,Felton,Alex,2,59.82,Grizzly Invitational,4/2/2022,400 Meters,Run
Manchester,Cullum,Marcus,3,01:00.8,Grizzly Invitational,4/2/2022,400 Meters,Run
Rose-Hulman,Eve,Jacob,2,49.48,2022 Big Blue Alumni Invite,4/2/2022,400 Meters,Run
Rose-Hulman,Lilje,Isaiah,4,53.24,2022 Big Blue Alumni Invite,4/2/2022,400 Meters,Run
Rose-Hulman,Rogers,Jonathan,1,54.35,2022 Big Blue Alumni Invite,4/2/2022,400 Meters,Run
Transylvania,Lightbourn,Kirkland,1,55.78,Grizzly Invitational,4/2/2022,400 Meters,Run
Anderson,Gucinski,Kaleb,3,16:57.3,George Glass Invite,4/2/2022,5000 Meters,Run
Anderson,Guenin,Gage,1,17:28.7,George Glass Invite,4/2/2022,5000 Meters,Run
Bluffton,Montross,Alex,2,16:01.2,Oberlin College Spring Opener,4/2/2022,5000 Meters,Run
Bluffton,Boch,Zach,2,17:37.4,Oberlin College Spring Opener,4/2/2022,5000 Meters,Run
Anderson,Soden,Joshua,2,02:07.2,George Glass Invite,4/2/2022,800 Meters,Run
Anderson,Davenport ,Zachary,1,02:10.3,George Glass Invite,4/2/2022,800 Meters,Run
Anderson,Knoll,Ryan,1,02:25.8,George Glass Invite,4/2/2022,800 Meters,Run
Bluffton,Lough,Russell,1,02:04.9,Oberlin College Spring Opener,4/2/2022,800 Meters,Run
Bluffton,Adams,Morgan,3,02:14.6,Oberlin College Spring Opener,4/2/2022,800 Meters,Run
Bluffton,Brien,Aiden,1,02:36.8,Oberlin College Spring Opener,4/2/2022,800 Meters,Run
Defiance,Reese,John,1,02:11.6,George Glass Invite,4/2/2022,800 Meters,Run
Franklin,Laster,TyJay,1,02:25.7,Grizzly Invitational,4/2/2022,800 Meters,Run
Hanover,Hoegeman ,Robert,3,02:05.4,Grizzly Invitational,4/2/2022,800 Meters,Run
Hanover,Hanson,Cooper,4,02:07.2,Grizzly Invitational,4/2/2022,800 Meters,Run
Manchester,Miles,Benjamin,3,02:12.5,Grizzly Invitational,4/2/2022,800 Meters,Run
Manchester,Stamm,Brayden,1,02:14.2,Grizzly Invitational,4/2/2022,800 Meters,Run
Mount St. Joseph,Miller,Jacob,2,02:07.6,Grizzly Invitational,4/2/2022,800 Meters,Run
Rose-Hulman,Thesken,Will,4,01:58.5,2022 Big Blue Alumni Invite,4/2/2022,800 Meters,Run
Rose-Hulman,Speitel,Tyler,2,02:04.5,2022 Big Blue Alumni Invite,4/2/2022,800 Meters,Run
Rose-Hulman,Wilson,Tim,4,02:05.9,2022 Big Blue Alumni Invite,4/2/2022,800 Meters,Run
Rose-Hulman,Marcenido,Alejandro,2,02:07.2,2022 Big Blue Alumni Invite,4/2/2022,800 Meters,Run
Rose-Hulman,Storoe,Blake,3,02:14.3,2022 Big Blue Alumni Invite,4/2/2022,800 Meters,Run
Rose-Hulman,Brill,Evan,3,02:14.9,2022 Big Blue Alumni Invite,4/2/2022,800 Meters,Run
Transylvania,Elrod,Garrett,2,01:57.2,Grizzly Invitational,4/2/2022,800 Meters,Run
Transylvania,Morgerson,Bailey,2,01:59.1,Grizzly Invitational,4/2/2022,800 Meters,Run
Transylvania,Very,Nate,1,01:59.2,Grizzly Invitational,4/2/2022,800 Meters,Run
Transylvania,Kersting,Michael,3,01:59.8,Grizzly Invitational,4/2/2022,800 Meters,Run
Transylvania,Sparkman,Justin,1,02:00.5,Grizzly Invitational,4/2/2022,800 Meters,Run
Transylvania,Nunn,Dalton,1,02:03.5,Grizzly Invitational,4/2/2022,800 Meters,Run
Anderson,DeBoer,Drew,2,34.23,George Glass Invite,4/2/2022,Discus,Throw
Anderson,Sweigart,Michael,1,27.69,George Glass Invite,4/2/2022,Discus,Throw
Bluffton,Lindhorst,Michael,3,38.05,Oberlin College Spring Opener,4/2/2022,Discus,Throw
Bluffton,Wright,Henry,3,35.29,Oberlin College Spring Opener,4/2/2022,Discus,Throw
Bluffton,Bunn,Dakotah,3,20.58,Oberlin College Spring Opener,4/2/2022,Discus,Throw
